     5860, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5860, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5865,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5865, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5865, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5865, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5865, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5865, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5865, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5865, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5865, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5865, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5865, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5865, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5865, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5865, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5865, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5865, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5865, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5865, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5865, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5865, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5865, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5870,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5870, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5870, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5870, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5870, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5870, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5870, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5870, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5870, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5870, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5870, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5870, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5870, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5870, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5870, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5870, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5870, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5870, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5870, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5870, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5870, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5875,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5875, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5875, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5875, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5875, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5875, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5875, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5875, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5875, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5875, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5875, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5875, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5875, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5875, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5875, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5875, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5875, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5875, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5875, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5875, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5875, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5880,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5880, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5880, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5880, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5880, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5880, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5880, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5880, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5880, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5880, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5880, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5880, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5880, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5880, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5880, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5880, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5880, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5880, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5880, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5880, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5880, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5885,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5885, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5885, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5885, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5885, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5885, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5885, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5885, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5885, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5885, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5885, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5885, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5885, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5885, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5885, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5885, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5885, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5885, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5885, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5885, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5885, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5890,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5890, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5890, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5890, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5890, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5890, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5890, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5890, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5890, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5890, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5890, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5890, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5890, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5890, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
